0.0412931442261;235
0.645657062531;232
0.677597045898;232
1.64797306061;231
1.69574999809;231
2.65013217926;335
2.68180012703;335
3.6522090435;331
3.68382811546;331
4.6543340683;335
4.68616819382;335
5.65655517578;333
5.68839406967;333
6.64286518097;328
6.67469716072;328
7.64509916306;340
7.67694711685;340
8.64724802971;335
8.67901015282;335
9.64931416512;329
9.69709515572;329
10.6513381004;333
10.6832439899;333
11.6534850597;333
11.6854891777;333
12.6557610035;328
12.6875901222;328
13.6580250263;333
13.6898541451;333
14.6440432072;334
14.6760230064;334
15.646212101;331
15.6780130863;331
16.648193121;335
16.6802110672;335
17.6503942013;331
17.6980390549;331
18.652613163;329
18.6844201088;329
19.654638052;337
19.686412096;337
20.656648159;330
20.6884741783;330
21.6587250233;330
21.6906042099;330
22.6449739933;337
22.676787138;337
23.647080183;329
23.6790180206;329
24.6493341923;337
24.6811201572;337
25.6516060829;332
25.6993050575;332
26.6536440849;331
26.685475111;331
27.6557891369;332
27.6875860691;332
28.6578361988;337
28.6896531582;337
29.659881115;330
29.691724062;330
30.6462759972;333
30.6780340672;333
31.6481881142;329
31.6798770428;329
32.6504092216;332
32.6820812225;332
33.6525111198;336
33.7001721859;336
34.6546151638;335
34.6864161491;335
35.6567800045;330
35.6885941029;330
36.6587262154;335
36.6904821396;335
37.6448261738;334
37.6926209927;334
38.6468570232;330
38.6788802147;330
39.6489682198;333
39.6808741093;333
40.6513180733;331
40.6831781864;331
41.6533060074;334
41.7011191845;334
42.6556050777;336
42.6874821186;336
43.6578090191;331
43.7055821419;331
44.6600451469;333
44.6918671131;333
45.6461741924;333
45.6937150955;333
46.6481912136;335
46.6799311638;335
47.6501941681;334
47.6819941998;334
48.6521990299;337
48.6840651035;337
49.6543180943;328
49.7018661499;328
50.6564590931;330
50.6881802082;330
51.6584529877;336
51.6902701855;336
52.6605331898;330
52.6924459934;330
53.6466281414;332
53.6944131851;332
54.6487591267;336
54.6805992126;336
55.6508791447;333
55.6828172207;333
56.652998209;335
56.6848161221;335
57.6551010609;330
57.7027862072;330
58.6571362019;333
58.6888890266;333
59.6592891216;338
59.6910381317;338
60.6615099907;329
60.6932251453;329
61.6476070881;332
61.6954932213;332
62.6498169899;338
62.6816020012;338
63.6517310143;328
63.6836981773;328
64.6540460587;335
64.6858561039;335
65.6562280655;331
65.7039041519;331
66.6582241058;333
66.6900060177;333
67.6603581905;331
67.7079951763;331
68.6621851921;335
68.6941170692;335
69.6482419968;331
69.695939064;331
70.6504380703;333
70.6822531223;333
71.6523430347;331
71.6843690872;331
72.654638052;331
72.686286211;331
73.6568310261;333
73.7045371532;333
74.6590151787;333
74.6908290386;333
75.6615030766;332
75.6931731701;332
76.6476252079;332
76.6794571877;332
77.6494112015;333
77.6973102093;333
78.6518790722;332
78.6837041378;332
79.6539990902;335
79.6857631207;335
80.6560440063;333
80.6878461838;333
81.6580071449;334
81.7057011127;334
82.6600739956;333
82.6919491291;333
83.6618790627;331
83.7097241879;331
84.6641020775;333
84.6958861351;333
85.6504161358;331
85.6981801987;331
86.652534008;335
86.700368166;335
87.6546940804;334
87.6865451336;334
88.6566381454;337
88.6725652218;337
89.6588330269;330
89.7064530849;330
90.6608850956;329
90.6926870346;329
91.6627600193;335
91.6946461201;335
92.6489210129;338
92.6807060242;338
93.6510391235;331
93.6989281178;331
94.653345108;334
94.6851511002;334
95.6555290222;330
95.6874370575;330
96.6578960419;233
96.6898040771;233
97.6600811481;234
97.7078020573;234
98.6620440483;234
98.6939852238;234
99.6643111706;227
99.6960949898;227
100.650473118;230
100.682320118;230
101.652584076;227
101.700300217;227
102.654617071;228
102.686382055;228
103.656724215;224
103.688430071;224
104.658843994;231
104.69066;231
105.661000013;240
105.708766222;240
106.663233042;240
106.694902182;240
107.665073156;232
107.697051048;232
108.651642084;230
108.68346715;230
109.65350008;232
109.701109171;232
110.655631065;232
110.687430143;232
111.657586098;238
111.689336061;238
112.659856081;228
112.691528082;228
113.661704063;234
113.709663153;234
114.664025068;234
114.695734024;234
115.666206121;233
115.697955132;233
116.652463198;230
116.70017314;230
117.6544981;239
117.702135086;239
118.656697989;239
118.688467026;239
119.65875721;233
119.690551043;233
120.660620213;235
120.692704201;235
121.662806034;239
121.710551023;239
122.664981127;226
122.696797132;226
123.667116165;240
123.698968172;240
124.653407097;236
124.685196161;236
125.655651093;240
125.703319073;240
126.657739162;233
126.68976903;233
127.660163164;229
127.692063093;229
128.662151098;232
128.693822145;232
129.664115191;236
129.711844206;236
130.666002989;233
130.698050022;233
131.652370214;231
131.684150219;231
132.654586077;229
132.686375141;229
133.656719208;228
133.704431057;228
134.65875411;228
134.690543175;228
135.660837173;227
135.692764044;227
136.66328311;232
136.695034027;232
137.665397167;232
137.697290182;232
138.66737318;231
138.699329138;231
139.653721094;230
139.68543911;230
140.655741215;238
140.687503099;238
141.657685041;225
141.70542407;225
142.659664154;224
142.691482067;224
143.661900043;231
143.693557024;231
144.664034128;235
144.695797205;235
145.666171074;226
145.697845221;226
146.668382168;231
146.716026068;231
147.654818058;240
147.686610222;240
148.656790018;235
148.688558102;235
149.658923149;230
149.706653118;230
150.660974026;236
150.692702055;236
151.663036108;227
151.694848061;227
152.665013075;238
152.696842194;238
153.667167187;233
153.699056149;233
154.669183016;233
154.700920105;233
155.655577183;237
155.687375069;237
156.657742023;228
156.689414024;228
157.660017014;233
157.707792044;233
158.662065029;231
158.693856001;231
159.664116144;238
159.695960999;238
160.666236162;228
160.698130131;228
161.668431044;237
161.700216055;237
162.65459609;232
162.68635416;232
163.656637192;237
163.688314199;237
164.658779144;237
164.690591097;237
165.660778046;234
165.708481073;234
166.663011074;233
166.694844007;233
167.665307999;234
167.697128057;234
168.667339087;233
168.699246168;233
169.669548035;229
169.701346159;229
170.655836105;229
170.68761611;229
171.657881021;229
171.68981719;229
172.66010499;240
172.691879034;240
173.662299156;233
173.709877014;233
174.664400101;233
174.696212053;233
175.666523218;235
175.698353052;235
176.668684006;239
176.700498104;239
177.670786142;232
177.702656031;232
178.657137156;227
178.688890219;227
179.659070015;227
179.691112041;227
180.661144018;236
180.693018198;236
181.663361073;234
181.711059093;234
182.665302992;235
182.697132111;235
183.667350054;242
183.69919014;242
184.669483185;235
184.701323032;235
185.671657085;244
185.703402042;244
186.657849073;235
186.689839125;235
187.660006046;237
187.691805124;237
188.662186146;233
188.69394207;233
189.664383173;234
189.71207118;234
190.666325092;234
190.698260069;234
191.668521166;239
191.700291157;239
192.670603991;238
192.702435017;238
193.656697035;234
193.704425097;234
194.658513069;240
194.690570116;240
195.66054821;237
195.692455053;237
196.66289115;236
196.694736004;236
197.665165186;229
197.712872028;229
198.6673491;237
198.69917202;237
199.669514179;238
199.701235056;238
200.671392202;244
200.703183174;244
201.65756917;234
201.705332041;234
202.659694195;228
202.691371202;228
203.661676168;239
203.693423033;239
204.663654089;229
204.695554018;229
205.66577816;233
205.71351099;233
206.667815208;234
206.699581146;234
207.670102119;236
207.702031136;236
208.67240119;230
208.704065084;230
209.658466101;237
209.706343174;237
210.660870075;232
210.692607164;232
211.662779093;233
211.694620132;233
212.665021181;229
212.696839094;229
213.667018175;235
213.714763165;235
214.669124126;235
214.700928211;235
215.671143055;231
215.702963114;231
216.673150063;238
216.705059052;238
217.659512043;229
217.70710206;229
218.661447048;229
218.693212032;229
219.663632154;224
219.695454121;224
220.665740013;231
220.697559118;231
221.667746067;226
221.71549201;226
222.669845104;226
222.701640129;226
223.671957016;227
223.703745127;227
224.674135208;235
224.705978155;235
225.660220146;236
225.707967997;236
226.662344217;238
226.694174051;238
227.66459012;239
227.69641304;239
228.666807175;231
228.698607206;231
229.668886185;236
229.716569185;236
230.67081809;232
230.702805042;232
231.672875166;239
231.704786062;239
232.675047159;235
232.706777096;235
233.661245108;230
233.708943129;230
234.663296223;240
234.694954157;240
235.66537714;235
235.697197199;235
236.667484999;235
236.699328184;235
237.669898033;233
237.717612028;233
238.672054052;238
238.703736067;238
239.674015999;229
239.705892086;229
240.67613101;229
240.707884073;229
241.662377119;236
241.710070133;236
242.664461136;226
242.69624114;226
243.666481018;230
243.698362112;230
244.668498039;235
244.700217009;235
245.670413017;233
245.718217134;233
246.672502041;229
246.704335213;229
247.674884081;237
247.706620216;237
248.66121316;227
248.692985058;227
249.663238049;229
249.710949183;229
250.665324211;233
250.697154999;233
251.667560101;231
251.699402094;231
252.669768095;240
252.701590061;240
253.67172122;237
253.719529152;237
254.673751116;228
254.7055161;228
255.675835133;235
255.707504988;235
256.677747011;234
256.709435225;234
257.664063215;236
257.711698055;236
258.666235209;236
258.698096037;236
259.668403149;238
259.700175047;238
260.670370102;229
260.702287197;229
261.672576189;232
261.720346212;232
262.674854994;227
262.706641197;227
263.677094221;239
263.708839178;239
264.663165092;229
264.694974184;229
265.665351152;238
265.713083029;238
266.667143106;238
266.714974165;238
267.669558048;234
267.701356173;234
268.671662092;227
268.703718185;227
269.67347002;233
269.721318007;233
270.675976992;237
270.707742214;237
271.677991152;228
271.709942102;228
272.664351225;235
272.696159124;235
273.666512012;234
273.714235067;234
274.668606043;234
274.700438023;234
275.670792103;236
275.702655077;236
276.672958136;233
276.704651117;233
277.67537117;229
277.722961187;229
278.677565098;229
278.709403992;229
279.663872004;236
279.695689201;236
280.666005135;231
280.697862148;231
281.668023109;229
281.715695143;229
282.670200109;229
282.70195508;229
283.67238307;240
283.704110146;240
284.674392223;225
284.706267118;225
285.676444054;235
285.70841217;235
286.678652048;235
286.710560083;235
287.665022135;238
287.696850061;238
288.667180061;225
288.699034214;225
289.669424057;238
289.717150211;238
290.671546221;237
290.703567028;237
291.673901081;230
291.705585003;230
292.676293135;239
292.708165169;239
293.678436041;236
293.710227013;236
294.664950132;236
294.69671011;236
295.66712904;230
295.698979139;230
296.669399023;238
296.717045069;238
297.671353102;238
297.719327211;238
298.673653126;238
298.705471992;238
299.676084995;235
299.707961082;235
300.678506136;237
300.71036005;237
301.680759192;236
301.712561131;236
302.667151213;234
302.698774099;234
303.669418097;233
303.701271057;233
304.671618223;229
304.703637123;229
305.673915148;225
305.721512079;225
306.676059008;225
306.70779705;225
307.678338051;237
307.71006608;237
308.680550098;225
308.712379217;225
309.666655064;236
309.714652061;236
310.669061184;239
310.700864077;239
311.671354055;233
311.703335047;233
312.673465014;237
312.689314127;237
313.675697088;230
313.723421097;230
314.677947044;237
314.70974803;237
315.680219173;225
315.712021112;225
316.682495117;233
316.714399099;233
317.668839216;229
317.716555119;229
318.670957088;235
318.70268321;235
319.673041105;239
319.704965115;239
320.675517082;228
320.707365036;228
321.677874088;234
321.725517988;234
322.679999113;234
322.711876154;234
323.68215704;238
323.714018106;238
324.668435097;234
324.700244188;234
325.670619011;234
325.718362093;234
326.673018217;227
326.704779148;227
327.675257206;229
327.707144022;229
328.67753005;229
328.709383011;229
329.679904222;236
329.711599112;236
330.682259083;236
330.714159012;236
331.668498993;237
331.700265169;237
332.670591116;233
332.702560186;233
333.672874212;235
333.720503092;235
334.675204039;229
334.707001209;229
335.677300215;242
335.709120035;242
336.679500103;232
336.711431026;232
337.681769133;238
337.713620186;238
338.667926073;234
338.699745178;234
339.670068026;239
339.701982021;239
340.67240715;239
340.704205036;239
341.674772024;236
341.722384214;236
342.676978111;227
342.708795071;227
343.679123163;233
343.710929155;233
344.681090117;230
344.713145018;230
345.683490992;243
345.715399027;243
346.669813156;230
346.701644182;230
347.672175169;236
347.703900099;236
348.674457073;230
348.706181049;230
349.676723003;235
349.72440815;235
350.678963184;236
350.710763216;236
351.68107605;238
351.712985992;238
352.683444023;242
352.715200186;242
353.669719219;223
353.717447996;223
354.672058105;228
354.703824997;228
355.674209118;229
355.705995083;229
356.67635417;227
356.708141088;227
357.678547144;235
357.726158142;235
358.680752993;229
358.71266222;229
359.683137178;235
359.714852095;235
360.685231209;228
360.7169981;228
361.6713202;241
361.718895197;241
362.673409224;229
362.705081224;229
363.675509214;230
363.707376003;230
364.677692175;233
364.709529161;233
365.679996014;235
365.727674007;235
366.682204008;226
366.713981152;226
367.684499025;239
367.716259003;239
368.686358213;232
368.718294144;232
369.672898054;233
369.720546007;233
370.675040007;229
370.70680213;229
371.677287102;225
371.709134102;225
372.67957902;230
372.711436987;230
373.681840181;238
373.729575157;238
374.684130192;238
374.71592617;238
375.686347008;226
375.718242168;226
376.672702074;236
376.704555988;236
377.674799204;234
377.722585201;234
378.676932096;236
378.708756208;236
379.679177046;237
379.710973024;237
380.681411028;231
380.713201046;231
381.683683157;233
381.731420994;233
382.68565917;233
382.717698097;233
383.672144175;229
383.703904152;229
384.674182177;226
384.706003189;226
385.676389217;240
385.724208117;240
386.678372145;238
386.710223198;238
387.680662155;232
387.712441206;232
388.682792187;237
388.714629173;237
389.684965134;238
389.716925144;238
390.687203169;230
390.718865156;230
391.673314095;231
391.705016136;231
392.675342083;238
392.7070961;238
393.677160025;225
393.725084066;225
394.679402113;224
394.711270094;224
395.681542158;231
395.713335991;231
396.684006214;233
396.715821028;233
397.686138153;237
397.71790719;237
398.688377142;229
398.720155001;229
399.674620152;228
399.706389189;228
400.676681995;230
400.708475113;230
401.678766012;239
401.726447105;239
402.68108201;239
402.712966204;239
403.683210135;230
403.714929104;230
404.685129166;228
404.717040062;228
405.687363148;238
405.719213009;238
406.689530134;238
406.721259117;238
407.675741196;231
407.707550049;231
408.677775145;227
408.709566116;227
409.679874182;235
409.727506161;235
410.682049036;235
410.713692188;235
411.683974028;233
411.715908051;233
412.686142206;229
412.717944145;229
413.688226223;232
413.720053196;232
414.674540997;232
414.706393003;232
415.676676035;225
415.708559036;225
416.67853117;232
416.726314068;232
417.680720091;231
417.728477001;231
418.682871103;236
418.714496136;236
419.684853077;231
419.716746092;231
420.686864138;232
420.718947172;232
421.689188004;238
421.720816135;238
422.675449133;238
422.707264185;238
423.677569151;227
423.709264994;227
424.679589033;236
424.711309195;236
425.681787014;233
425.729416132;233
426.683704138;231
426.715601206;231
427.685781002;238
427.717442036;238
428.687855005;228
428.719708204;228
429.690023184;234
429.721820116;234
430.676106215;230
430.707926035;230
431.678250074;231
431.710027218;231
432.680308104;228
432.712179184;228
433.682557106;237
433.730138063;237
434.684574127;238
434.716203213;238
435.686676025;233
435.718418121;233
436.688785076;230
436.72061801;230
437.690826178;237
437.722625017;237
438.676879168;237
438.70861721;237
439.678829193;226
439.710587025;226
440.68071413;237
440.712700129;237
441.682816029;227
441.73064518;227
